"","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"740",51.4549596197548,1,2,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,2,1,2,2,3,2,2,0,0,0,0,0,0,0,0,2,1,1,2,0,5,2,0,1,0,0,0,3,0,0,0,0,0,3,1,4,0,0,1,5,0,0,1,2,1,0,1,1,5,2,2,0,1,0,4,0,2,0,2,0,3,0,1,0,5,3,0,1,2,3,0,4,4,0,4,0,0,0
"741",64.4769036439387,1,2,2,1,4,1,5,0,5,0,0,0,0,3,4,3,0,1,0,2,2,0,0,5,0,1,2,0,0,2,0,0,1,1,0,2,1,5,0,4,0,0,0,0,2,1,1,1,1,0,0,2,5,0,5,0,1,0,0,0,0,0,0,0,3,2,1,0,1,0,1,0,0,0,5,1,0,1,0,0,2,1,0,5,2,1,2,2,1,0,3,0,0,2,0,0,1,0,0,4
"742",37.7860208529471,0,0,1,2,1,1,0,5,0,0,0,5,2,4,0,2,1,0,2,3,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,1,2,4,0,2,0,0,4,1,5,0,0,0,4,2,0,0,0,0,2,0,0,3,2,0,0,0,0,0,3,2,1,3,0,0,0,0,1,1,1,2,1,1,0,0,2,0,0,0,1,1,0,4,0,0,3,2,0,0,0,0
"743",58.7275396331411,0,0,0,0,0,2,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,2,5,2,1,0,0,1,0,0,0,1,2,0,0,0,0,2,2,3,0,0,1,0,1,0,0,0,2,0,1,0,0,2,0,0,1,0,2,1,1,0,1,0,0,2,5,0,0,0,2,0,0,0,0,1,1,1,1,0,2
"744",4.2216986135602,0,0,0,4,1,2,1,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,0,5,0,0,0,1,0,0,0,2,5,2,0,0,3,0,1,0,0,5,0,1,0,4,0,1,0,0,0,4,0,0,0,0,0,2,2,3,1,0,1,0,0,0,4,0,2,1,1,3,0,1,2,0,1,0,0,0,2,0,1,0,4
"745",1.89008299294701,0,2,1,0,1,0,1,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,1,0,1,2,0,0,0,0,0,4,5,5,0,0,0,0,0,3,0,0,0,1,0,0,2,0,2,0,1,0,1,0,2,0,0,0,0,1,1,0,0,4,0,0,1,0,0,5,0,0,2,2,0,3,0,0,0,0,0,0,3,0,1,0,1,4,0,2,0,0,2,0,0,0,1,0,0,0
"746",44.6658667569839,0,2,0,0,0,1,0,0,3,2,1,0,0,0,0,1,0,0,1,0,1,0,1,0,5,0,2,0,0,0,2,4,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,5,0,0,1,4,2,1,0,0,0,5,4,2,1,0,1,0,2,4,5,2,2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,2,2,0,0,0,1,2,1,0,0,0,0
"747",44.1419102915509,0,0,0,0,0,0,0,0,5,2,0,0,1,3,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,5,0,1,0,0,4,0,0,0,1,0,2,1,1,0,0,1,0,0,2,3,0,4,0,2,0,0,2,0,5,2,2,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,5,0
"748",57.8578222237097,0,0,0,0,1,1,2,2,1,1,0,0,3,1,1,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,4,2,0,0,0,0,4,0,0,3,0,1,0,0,1,0,4,0,2,5,0,4,4,0,0,0,0,1,1,4,0,2,0,0,0,4,0,0,2,5,0,3,0,0,2,0,2,1,2,1,0,0,1,0,3,0,5,0,0,0,0,4,0,0,0,1,0,0,1
"749",44.1514305477457,2,4,3,0,0,0,0,0,0,5,5,0,0,4,0,0,0,1,1,4,0,1,0,2,3,0,2,3,0,0,2,0,0,1,1,1,2,0,0,1,0,0,1,0,0,4,0,0,2,4,0,0,0,0,0,0,0,2,0,2,4,2,0,2,0,2,0,0,0,2,1,0,0,0,1,0,0,3,0,0,2,1,5,0,0,0,3,0,0,2,0,2,0,0,3,0,0,2,0,0
"750",58.6427764123454,0,0,0,1,0,0,0,3,2,1,0,0,0,2,1,0,2,0,0,3,0,0,2,0,0,0,0,0,0,1,0,1,1,1,5,0,0,0,3,1,0,0,3,0,1,4,2,4,1,1,0,5,5,0,0,0,0,4,0,3,1,0,1,2,2,0,4,2,0,2,0,0,1,0,0,0,0,0,1,5,5,2,1,2,2,1,4,1,1,3,0,0,3,0,4,0,2,0,0,4
"751",49.3444683650471,0,1,1,5,0,0,0,0,0,0,2,1,0,0,0,0,2,1,2,1,4,0,0,2,1,2,0,0,1,0,4,0,2,2,0,1,0,4,0,2,4,1,0,0,4,1,0,2,2,0,0,0,5,0,5,5,1,1,5,2,0,1,2,0,1,0,0,2,1,2,1,5,0,1,1,3,1,0,0,0,1,0,5,5,0,0,2,0,5,0,0,0,0,1,1,3,0,0,1,0
"752",34.4407591934533,1,1,1,5,1,0,0,1,2,2,0,0,0,0,2,0,1,0,0,1,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,1,4,0,0,1,4,0,1,0,0,0,2,0,4,0,0,2,0,0,3,0,0,0,2,1,0,0,4,1,3,0,1,0,2,0,0,2,0,1,0,0,4,0,2,0,5,0,0,1,2,0,0,0,2,2,1,0,0,1,0,0,0,2,1
"753",33.7271138913902,1,1,0,2,0,0,0,5,0,2,5,1,2,2,5,2,1,0,0,1,0,0,1,0,0,5,2,0,1,0,4,1,0,0,0,0,0,0,0,4,0,2,0,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,2,1,5,2,1,1,1,0,1,0,0,1,1,2,0,0,5,0,0,0,2,0,2,0,0,0,0,2,0,5,0,0,0,2,0,0,2,0,1,0,0
"754",22.326204301653,0,0,0,0,1,2,1,0,0,4,2,1,2,1,0,0,0,1,0,0,0,2,0,0,0,4,5,0,0,0,2,1,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,5,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"755",34.8819217504131,0,0,4,2,4,0,2,0,3,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,2,5,0,0,1,0,0,0,0,4,1,0,2,0,0,0,0,0,5,4,2,0,0,4,0,0,0,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,2,0,1,5,2,0,1,0,0,2,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,1,3,2,5,0,2,2
"756",26.738223143,0,0,1,1,0,5,0,2,0,2,1,5,2,1,0,1,0,0,0,2,0,0,2,0,0,0,3,0,0,0,2,1,4,0,0,1,0,1,1,0,3,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,3,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,4,4,2,0,5,0,0,0,4,0,0,1,2,0,0,0,0,0,2
"757",37.4919965515983,1,0,0,1,0,1,2,0,3,0,0,0,0,3,1,2,3,4,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,3,1,0,0,1,1,0,0,2,0,5,1,0,0,0,2,0,1,2,2,0,1,1,1,1,0,0,0,0,3,0,0,1,2,0,3,0,0,0,3,0,0,0,1,0,0,3,0,0,5,5,0,5,1,2,0,4,2,1,0,0,0,0,1,0,0,0
"758",48.2261793334388,0,2,0,0,0,0,0,2,0,0,2,1,1,0,5,0,2,1,4,5,4,0,0,1,0,2,2,0,0,1,2,4,0,0,1,1,0,4,0,3,1,0,5,0,2,0,0,0,0,0,1,0,5,0,0,0,1,0,2,0,5,0,5,2,1,0,0,1,1,1,0,2,4,2,0,0,2,0,2,4,2,0,1,2,0,4,1,0,1,1,0,1,2,2,3,2,1,1,0,0
"759",58.3270850725877,2,0,0,0,1,0,0,2,2,5,2,0,0,1,1,0,0,4,1,0,4,0,4,0,1,5,1,1,0,0,0,1,0,1,0,4,4,0,2,0,2,1,1,1,0,1,0,1,1,0,1,0,2,0,0,4,0,0,0,0,5,0,2,1,0,0,5,0,5,2,1,3,2,0,0,1,0,0,0,2,2,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,4,1,1,0
"760",53.7246786047775,1,0,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,1,1,0,0,0,3,2,5,1,4,3,0,4,5,0,5,3,3,3,0,0,0,2,3,1,1,0,1,3,0,0,1,0,0,2,4,0,0,0,0,1,1,0,2,0,0,0,1,1,0,5,2,1,2,0,0,4,4,4,1,5,0,1,0,0,0,1,0,3,2,1,4,0,0,0,2,4,0,0,0,0,0
"761",30.5758073488345,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,2,4,0,2,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,1,3,0,1,2,0,0,0,1,1,1,0,1,0,0,0,0,2,0,1,2,0,1,0,0,2,2,0,0,2,2,0,4,0,5,0,0,0,0,1,0,2,1,0,0,0,1,0,0,4
"762",27.6224650348766,1,2,0,1,0,2,0,3,0,0,2,2,0,4,0,1,1,4,0,0,1,0,3,1,5,0,1,0,0,0,0,0,1,3,0,2,1,0,0,0,5,0,2,0,2,0,0,0,2,2,2,0,1,0,0,0,3,0,1,0,0,1,0,2,2,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,0,0,1,4,0
"763",70.448868404639,0,4,4,0,4,0,0,1,3,0,0,0,0,2,1,5,0,2,0,3,2,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,1,0,5,0,4,0,5,0,1,0,0,2,2,0,0,0,0,1,1,3,0,4,0,0,0,0,4,0,1,2,0,0,4,0,4,0,1,0,1,0,4,0,2,0,4,1,2,0,0,0,3,0,0,0,0,0,0
"764",51.4507853011224,0,2,5,1,1,1,0,5,3,1,5,1,0,0,0,2,0,0,2,0,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2,4,3,0,1,0,1,0,0,5,1,2,0,1,0,4,0,3,0,5,0,0,2,0,0,0,0,0,0,2,0,1,4,2,3,0,0,0,0,3,0,0,0,0,0,2,4,0,3,1,0,0,2,0,0,0,2,1,1,1,0,0,1
"765",54.7910894727687,0,2,2,0,0,0,0,0,2,0,2,0,0,2,1,0,0,2,0,2,1,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,3,0,2,1,0,0,0,0,2,0,2,0,0,0,1,2,2,2,2,0,0,3,0,0,0,0,2,5,1,1,1,0,0,2,2,0,1,2,1,4,0,1,0,2,0,1,0,0,3,0,0,0,0,2,3,0,3,0
"766",25.5567720942437,0,0,0,0,0,1,0,0,0,4,0,5,0,5,0,0,1,0,2,2,0,1,0,0,1,2,2,0,0,4,0,0,5,0,0,1,0,1,0,0,1,1,0,2,0,0,3,1,0,1,2,0,1,0,1,0,1,0,1,0,0,4,1,0,0,1,5,2,2,2,1,0,0,2,0,0,1,2,0,0,0,5,0,1,0,0,0,1,0,0,2,0,1,0,2,1,3,0,3,0
"767",66.2910131616164,4,2,1,2,0,0,0,0,0,0,1,0,4,0,0,0,5,0,0,0,0,2,0,5,5,2,1,2,2,4,3,2,0,0,3,0,1,5,0,5,0,5,2,2,0,0,0,0,2,0,5,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,3,0,2,0,0,0,0,0,3,2,2,1,4,0,0,0,0,0,1,0,0,0,0,0
"768",51.4650123210882,1,1,0,2,0,3,1,0,0,2,5,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,0,4,0,0,1,0,0,0,1,0,4,1,3,0,2,4,0,3,3,0,3,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,5,0,1,2,4,0,0,0,3,0,2,1,0,2,0,2,0,0,1,0,0,0,4,0,0
"769",48.6440555320207,0,1,0,2,1,0,0,3,1,5,0,4,0,0,0,2,0,0,1,0,5,0,0,2,1,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,2,1,0,0,2,0,1,1,0,0,4,1,1,0,0,0,0,4,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,2,1,5,0,2,0,0,3,2,0,0,1,2,2,4,0,3,1,2,0,0,0,0,0,2,4
"770",37.5932304102144,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,4,0,0,0,4,2,0,0,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,2,0,1,3,0,5,0,1,0,0,0,2,1,2,0,1,4,0,0,2,4,0,0,0,0,2,1,1,2,0,0,0,4,2,0,0,5,0,2,0,0,3,2,4
"771",36.3301305227222,0,1,5,4,4,2,0,1,3,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,1,3,1,0,0,0,0,1,1,1,2,0,0,5,0,0,2,0,1,2,2,1,0,0,1,1,2,1,0,2,1,0,1,0,2,4,3,0,0,0,0,0,2,0,0,0,0,0,0,0
"772",56.2479696377577,0,0,0,5,0,0,0,1,0,3,0,0,5,0,1,0,3,4,0,0,3,2,0,0,4,1,0,2,2,0,4,1,0,0,1,0,1,3,0,2,2,0,0,3,0,3,0,1,2,1,1,1,0,5,0,0,0,2,0,2,0,1,4,0,0,0,0,2,5,2,0,0,0,0,2,0,2,1,2,0,2,4,0,0,3,5,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"773",61.8796307434097,2,0,0,0,3,1,0,0,3,4,3,3,2,3,2,0,3,0,0,3,0,1,0,1,1,0,0,0,2,0,0,0,0,2,0,3,0,2,4,2,2,3,3,2,1,0,5,1,0,0,2,0,5,0,2,3,1,1,0,0,0,0,1,2,0,4,0,0,1,2,5,1,0,0,1,3,5,0,2,3,0,1,0,1,1,0,3,0,0,0,0,1,0,0,1,1,0,2,0,0
"774",38.4451611812872,1,0,0,0,0,2,0,0,0,2,4,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,4,0,0,2,0,0,2,0,1,4,0,1,2,3,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,4,0,0,0,2,1,4,2,1,1,2,0,5,0,0,0,2,0,0,2,1,0,0,1,4,2,0,0,1
"775",35.3638469802186,2,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,2,2,3,1,1,0,2,0,2,1,2,0,1,0,2,0,0,0,0,1,2,0,1,1,0,0,1,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,3,0,2,1,4,0,0,2,1,2,1,0,4,0,1,5,4,2,0,3,1,0,0,1,4,2,2,0,1,2,1
"776",28.0268053134899,0,0,0,0,1,0,0,1,0,3,0,0,1,0,2,0,0,1,4,0,1,5,5,2,0,2,0,1,0,5,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,0,0,1,0,3,0,2,1,0,0,3,0,0,0,0,0,1,1,2,0,2,0,0,2,0,0,3,0,0,4,4,2,0,0,0,0,0,0,2,2,0,5,0,2,2,0,0,2,4,1
"777",58.3907764100525,0,0,1,1,3,0,0,0,5,0,0,0,0,1,2,3,0,0,0,3,0,0,0,3,0,1,0,0,1,0,0,1,0,2,0,0,5,5,0,0,2,3,2,0,0,2,3,2,1,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,5,3,0,1,1,0,1,1,0,0,1,4,3,5,0,2,0,3,1,0,3,0,4,0,0,0,3,0,1,2,0,1
"778",52.7008008448172,0,1,0,2,0,0,5,1,0,3,3,1,0,0,0,1,3,0,2,0,3,0,0,4,0,0,0,1,1,0,0,0,0,0,0,5,0,1,2,3,1,0,1,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,3,3,1,2,2,5,2,2,0,0,0,2,1,5,2,0,0,0,0,0,0,4,0,1,0,1,2,4,0,0,2,0,3,1,0,0
"779",43.6908513628554,2,4,2,2,0,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,0,0,0,0,3,0,2,1,0,5,2,0,2,0,0,1,2,0,0,2,2,0,0,4,5,0,0,2,3,0,0,0,1,0,1,3,0,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,2,5,1,0,2,0,0,0,0,0,0,0,0,2,2
"780",52.827552297958,0,1,0,0,0,0,4,1,0,0,3,0,1,2,0,0,0,1,2,1,1,0,5,0,1,2,1,0,4,0,2,0,0,0,0,1,0,2,1,0,2,1,1,0,3,5,0,0,0,4,2,0,0,2,0,0,1,5,1,4,0,4,0,2,5,2,0,1,2,2,2,1,0,0,3,0,4,0,0,0,0,1,1,0,0,0,1,0,2,0,3,0,2,0,2,1,0,1,0,0
"781",44.8441607622188,0,4,0,1,0,0,0,1,2,0,0,1,4,2,0,0,1,0,5,2,0,5,0,2,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,1,0,1,0,3,0,0,0,0,3,0,0,0,5,0,1,2,0,0,0,0
"782",48.1893897070623,2,4,4,1,1,0,5,0,2,0,1,0,1,0,0,0,0,4,4,2,0,0,0,0,0,0,1,2,0,1,0,0,3,4,0,5,1,0,0,0,1,1,0,1,0,2,0,2,0,0,3,0,3,0,2,0,0,0,2,3,5,5,0,0,1,5,2,1,0,3,0,4,3,1,0,0,0,5,0,0,3,1,4,3,0,1,0,0,0,0,0,1,5,1,0,2,1,2,1,0
"783",48.4508907369572,0,0,0,0,3,1,5,0,0,0,0,0,0,4,3,4,0,0,5,1,0,0,1,2,1,3,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,4,1,3,0,5,2,0,0,1,0,3,0,0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,2,0,2,2,0,1,0,0,4,2,1,0,1,0,1,0,2,1,0,4
"784",24.9798751900043,0,0,0,2,2,0,0,3,1,0,0,0,3,1,0,0,0,1,0,2,0,1,5,0,3,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,4,5,2,2,0,0,0,0,0,0,1,2,2,1,1,3,0,5,0,0,0,0,0,0,0,3,0,0,2,1,1,1,2,1,0,0,0,0,1,0,2,4,1,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0
"785",55.8684242877421,0,0,0,4,3,0,2,5,2,4,1,3,0,2,1,1,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,5,2,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,2,0,0,5,2,3,0,0,0,1,0,1,5,4,0,0,0,0,0,1,4,2,2,3,5,0,1,2,0,0,0,1,5,2,1,0,4,0,0,0,1,0,0,2,0,3,1,3,0,5,4,4
"786",71.3859959873541,0,2,1,1,1,4,0,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,1,1,0,0,1,0,2,1,2,0,0,0,0,3,0,2,2,5,0,0,0,0,1,0,1,0,0,5,2,0,5,1,2,4,0,2,1,2,0,0,0,0,4,2,2,1,0,0,5,0,0,0,5,0,4,1,2,0,0,0,0,1,0,1,0,0,2
"787",39.1932086997311,0,3,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,4,0,3,0,2,0,4,2,0,0,0,4,0,3,0,0,1,2,0,0,0,0,5,0,0,1,0,1,0,2,1,0,0,0,1,3,1,2,1,4,0,1,0,0,0,2,1,2,0,0,0,0,1,1,0,0,1,1,2,0,4,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0
"788",25.1691441582119,1,0,0,0,1,0,1,0,1,1,1,0,2,0,0,0,0,2,1,0,0,0,4,1,1,0,0,0,0,5,0,1,0,4,0,0,0,0,0,3,0,1,0,0,0,5,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,3,2,1,3,0,0,2,3,0,1,0,0,0,0,2,5,0,0,1,1,0,0,0,2,0,0,0,2,1,0,5,5,2,4,3,0,0,0,0
"789",73.4867151303769,0,0,0,0,0,2,3,0,5,0,2,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,0,1,2,0,4,1,0,0,0,0,0,2,0,0,0,2,2,0,1,0,1,0,5,1,4,4,0,0,0,2,4,4,2,2,1,0,0,0,0,1,1,4,4,0,4,0,5,0,2,0,0,4,0,0,0,0,0,1,2,5,2
"790",58.3789927455903,0,0,0,0,0,1,0,0,0,1,2,0,2,3,2,2,1,1,0,0,2,0,0,4,3,0,0,1,1,0,3,1,0,0,0,0,1,0,2,0,5,2,0,1,0,0,0,0,0,1,1,5,1,0,1,0,2,0,0,0,0,0,2,1,0,0,0,3,3,1,4,0,0,0,2,0,1,0,1,0,1,2,0,1,0,3,0,0,3,0,0,0,0,2,0,1,1,0,0,2
"791",43.9910858219209,0,0,1,0,0,2,2,0,1,0,0,0,0,0,2,2,0,2,2,5,0,5,0,0,0,5,0,0,1,0,0,0,0,2,0,0,0,0,2,0,1,5,0,0,1,0,1,0,0,0,5,2,0,0,4,0,0,1,0,0,0,0,0,4,0,1,5,0,1,4,1,0,3,0,5,0,0,2,2,0,0,1,2,0,0,1,0,0,0,0,2,0,1,0,2,4,2,0,4,1
"792",73.6888728813068,0,0,0,0,0,2,1,0,3,2,3,2,2,0,2,0,0,4,1,4,0,0,0,1,2,0,3,2,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0,2,3,0,0,3,2,0,0,1,2,0,0,0,0,0,1,0,5,4,0,5,0,0,1,4,0,5,1,0,0,2,0,4,5,0,0,0,0,0,0,0,5,4,2,2,3,0,1
"793",52.0680149970307,0,0,2,3,0,3,0,1,1,0,1,0,2,0,0,1,0,3,1,0,0,0,0,2,2,0,4,0,5,0,0,0,0,0,0,0,1,0,2,4,1,1,0,1,4,0,0,0,0,0,4,0,1,1,1,1,4,2,0,0,0,2,0,2,1,0,0,1,3,0,1,0,3,0,5,3,2,5,2,0,0,1,0,0,0,1,0,1,0,1,0,0,3,5,0,2,0,0,3,2
"794",28.4985053803435,1,0,0,1,0,2,2,0,1,0,5,0,4,0,3,5,2,3,0,0,1,0,1,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,2,4,0,0,2,3,0,0,0,0,0,0,0,0,5,2,0,1,2,1,1,0,0,1,1,0,3,0,0,0,2,1,0,0,0,1,1,0,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"795",59.412336554397,0,0,0,2,0,2,0,0,1,2,1,4,5,0,2,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,3,0,0,0,0,1,0,0,2,1,1,0,1,0,2,0,0,5,5,0,0,0,1,2,1,2,0,1,0,0,3,0,0,0,1,1,0,1,1,0,1,0,3,1,3,5,0,0,3,0,0,0,1,5,0,0,1,0,0,0,3,3,0,0,5,1,1
"796",42.3057246797103,0,0,0,0,0,2,1,0,1,3,2,2,1,1,1,0,0,4,2,2,0,2,4,1,0,1,5,1,0,0,1,2,0,5,4,1,0,0,0,2,1,1,0,0,0,2,2,0,1,0,1,2,0,2,0,0,0,2,1,0,0,2,0,0,3,2,3,1,0,0,5,0,0,0,4,2,1,4,0,2,4,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,2,0
"797",21.3177572538414,0,0,0,1,0,1,2,0,1,1,0,1,1,0,0,0,0,2,0,1,1,1,3,0,0,1,1,0,0,0,5,0,0,2,0,1,1,2,0,1,2,2,3,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,4,1,2,2,1,3,5,0,0,2,2,1,1,0,0,1,1,0,0,4,0,2,1,3,2,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2
"798",50.3957578108794,2,2,0,0,0,3,3,1,2,4,0,0,0,1,1,0,0,0,0,0,2,0,1,0,3,1,5,0,0,0,5,0,0,5,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0,2,0,0,5,0,2,2,1,0,1,2,1,0,4,1,0,1,0,0,1,2,0,1,3,2,2,1,0,4,0,4
"799",41.9328244433244,0,1,0,3,0,1,1,1,0,0,3,0,1,0,0,2,0,2,5,0,1,1,0,0,0,1,0,0,5,0,0,5,0,0,0,0,0,1,2,2,1,1,5,1,1,0,0,2,0,0,0,0,1,0,0,2,0,4,3,1,0,0,1,0,0,0,1,1,1,2,1,1,0,0,0,0,2,0,3,0,0,1,5,1,1,5,0,2,0,0,0,1,0,5,3,0,0,1,5,1
"800",22.331848240856,0,0,0,2,2,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,2,1,3,2,0,0,1,0,0,0,0,0,1,3,0,0,2,0,0,1,0,4,0,2,1,0,0,0,2,1,0,3,5,0,2,0,0,0,0,0,1,4,3,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,3,0,2,0,0,2,1,1,2,2,0,2,0,0,0,0,0,0
"801",61.9224455237548,0,0,1,0,0,4,1,1,0,1,2,3,5,1,0,3,0,3,1,0,5,5,0,0,0,1,3,0,2,0,0,1,1,1,0,3,1,0,0,1,3,1,0,2,0,1,0,0,1,0,2,0,0,2,0,0,2,0,0,0,0,3,3,0,3,1,5,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,5,0,0,0,0,2,3,0,1,5,0,0,0,0,1
"802",40.2818495378125,0,0,2,0,0,0,0,4,0,0,0,1,1,4,1,1,0,0,1,0,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,0,0,4,5,0,1,2,2,3,1,0,0,0,0,2,2,4,0,0,3,0,0,0,4,0,4,2,1,0,0,0,0,1,3,0,0,2,0,1,0,2,0,1,2,4,2,0,0,0,0,4,0,0,0,0,0,0
"803",33.2948931088521,2,1,0,1,0,1,1,0,0,2,0,0,0,0,5,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,4,3,4,1,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,0,0,2,1,1,1,0,1,0,1,0,0,2,0,0,0,2,0,2,0,2,0,1,2,0,0,0,0,5,0,0,0
"804",29.7627147494058,1,1,1,0,0,3,0,0,1,5,1,0,0,0,0,1,2,0,0,1,0,0,2,2,2,0,0,0,4,1,1,0,0,0,1,0,0,0,2,1,0,0,2,0,1,0,0,0,1,5,2,0,0,0,0,0,0,2,1,3,1,0,0,2,2,1,0,0,2,2,0,0,1,1,1,0,0,0,0,1,1,1,0,5,0,2,0,0,0,2,0,0,2,0,0,1,0,0,0,2
